order	family	subfamily	genus	subgenus	species	common_name	gaa_name	synonymies	itis_names	iucn	isocc	intro_isocc	aweb_uid	uri/guid	taxon_notes_public
Anura	Rhacophoridae	Rhacophorinae	Gracixalus		quyeti		Gracixalus quyeti			Endangered (EN)	VN		7205	https://amphibiaweb.org/species/7205	
Anura	Rhacophoridae	Rhacophorinae	Gracixalus		sapaensis						VN		8609	https://amphibiaweb.org/species/8609	
Anura	Rhacophoridae	Rhacophorinae	Gracixalus		seesom						TH		8319	https://amphibiaweb.org/species/8319	
Anura	Rhacophoridae	Rhacophorinae	Gracixalus		supercornutus		Gracixalus supercornutus		Philautus supercornutus	Data Deficient (DD)	LA,VN		6287	https://amphibiaweb.org/species/6287	
Anura	Rhacophoridae	Rhacophorinae	Gracixalus		waza	Waza Treefrog, Waza Ruderfrosch, Nhai cay wa-za					VN		8017	https://amphibiaweb.org/species/8017	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		ananjevae	Ananjeva Asian Treefrog	Kurixalus ananjevae			Data Deficient (DD)	VN		6293	https://amphibiaweb.org/species/6293	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		appendiculatus	Rough-Armed Tree Frog	Rhacophorus appendiculatus			Least Concern (LC)	IN,ID,MY,MM,PH,VN		4495	https://amphibiaweb.org/species/4495	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		baliogaster		Kurixalus baliogaster		Rhacophorus baliogaster	Vulnerable (VU)	LA,VN		5506	https://amphibiaweb.org/species/5506	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		banaensis		Kurixalus banaensis			Data Deficient (DD)	VN		4393	https://amphibiaweb.org/species/4393	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		berylliniris						TW		8445	https://amphibiaweb.org/species/8445	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		bisacculus		Kurixalus bisacculus		Rhacophorus bisacculus	Least Concern (LC)	KH,CN,LA,TH,VN		4502	https://amphibiaweb.org/species/4502	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		eiffingeri	Eiffinger's Tree Frog	Kurixalus eiffingeri	Buergeria pollicaris		Least Concern (LC)	TW,JP		4367	https://amphibiaweb.org/species/4367	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		idiootocus	Temple Tree Frog	Kurixalus idiootocus			Least Concern (LC)	TW		4369	https://amphibiaweb.org/species/4369	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		lenquanensis						CN		8690	https://amphibiaweb.org/species/8690	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		motokawai						VN		8276	https://amphibiaweb.org/species/8276	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		naso		Kurixalus naso		Kurixalus naso	Data Deficient (DD)	CN,IN,MM		5327	https://amphibiaweb.org/species/5327	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		odontotarsus		Kurixalus odontotarsus	Kurixalus hainanus	Philautus odontotarsus	Least Concern (LC)	CN,VN		5326	https://amphibiaweb.org/species/5326	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		verrucosus		Kurixalus verrucosus		Rhacophorus verrucosus	Least Concern (LC)	CN,MM,TH,VN		5787	https://amphibiaweb.org/species/5787	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		viridescens						VN		8227	https://amphibiaweb.org/species/8227	
Anura	Rhacophoridae	Rhacophorinae	Kurixalus		wangi						TW		8446	https://amphibiaweb.org/species/8446	
Anura	Rhacophoridae	Rhacophorinae	Liuixalus		calcarius						VN		8144	https://amphibiaweb.org/species/8144	L. catbaensis, Nguyen, Matsui and Yoshikawa, Current Herpetol 2014, is likely a junior synonym   of this taxon.
Anura	Rhacophoridae	Rhacophorinae	Liuixalus		catbaensis						VN		8141	https://amphibiaweb.org/species/8141	Named by Nguyen, Matsui and Yoshikawa 2014 Current Herpetol.  Appears to be a junior   synonym of L. calcarius Milto KD, Poyarkov Jr NA, Orlov NL, Hguyen TT 2013 Two new   rhacophorid frogs from Cat Ba Island, Gulf of Tonkin, Vietnam.  Russian J Herpetol 20: 287-300.
Anura	Rhacophoridae	Rhacophorinae	Liuixalus		feii	Fei's Small Tree Frog; Fei Shi Xiao Shu Wa (Chinese)					CN		8355	https://amphibiaweb.org/species/8355	
Anura	Rhacophoridae	Rhacophorinae	Liuixalus		hainanus						CN		8001	https://amphibiaweb.org/species/8001	
Anura	Rhacophoridae	Rhacophorinae	Liuixalus		jinxiuensis						CN		8384	https://amphibiaweb.org/species/8384	
Anura	Rhacophoridae	Rhacophorinae	Liuixalus		ocellatus		Liuixalus ocellatus			Endangered (EN)	CN		4440	https://amphibiaweb.org/species/4440	
Anura	Rhacophoridae	Rhacophorinae	Liuixalus		romeri		Liuixalus romeri		Chirixalus romeri	Endangered (EN)	HK		4450	https://amphibiaweb.org/species/4450	
Anura	Rhacophoridae	Rhacophorinae	Liuixalus		shiwandashan						CN		8383	https://amphibiaweb.org/species/8383	
Anura	Rhacophoridae	Rhacophorinae	Mercurana		myristicapalustris						IN		8003	https://amphibiaweb.org/species/8003	
Anura	Rhacophoridae	Rhacophorinae	Philautus		abditus		Philautus abditus			Data Deficient (DD)	VN		5486	https://amphibiaweb.org/species/5486	
Anura	Rhacophoridae	Rhacophorinae	Philautus		acutirostris	Pointed-Snouted Tree Frog	Philautus acutirostris			Vulnerable (VU)	PH		4383	https://amphibiaweb.org/species/4383	
Anura	Rhacophoridae	Rhacophorinae	Philautus		acutus		Philautus acutus			Vulnerable (VU)	MY		4384	https://amphibiaweb.org/species/4384	
Anura	Rhacophoridae	Rhacophorinae	Philautus		amoenus		Philautus amoenus			Vulnerable (VU)	MY		4388	https://amphibiaweb.org/species/4388	
Anura	Rhacophoridae	Rhacophorinae	Philautus		aurantium		Philautus aurantium			Endangered (EN)	MY		4391	https://amphibiaweb.org/species/4391	
Anura	Rhacophoridae	Rhacophorinae	Philautus		aurifasciatus		Philautus aurifasciatus			Least Concern (LC)	ID		4392	https://amphibiaweb.org/species/4392	
Anura	Rhacophoridae	Rhacophorinae	Philautus		bunitus		Philautus bunitus			Vulnerable (VU)	MY		4396	https://amphibiaweb.org/species/4396	
Anura	Rhacophoridae	Rhacophorinae	Philautus		cardamonus		Philautus cardamonus			Data Deficient (DD)	KH		6199	https://amphibiaweb.org/species/6199	
Anura	Rhacophoridae	Rhacophorinae	Philautus		catbaensis						VN		8145	https://amphibiaweb.org/species/8145	
Anura	Rhacophoridae	Rhacophorinae	Philautus		cinerascens		Philautus cinerascens			Data Deficient (DD)	MM		6073	https://amphibiaweb.org/species/6073	
Anura	Rhacophoridae	Rhacophorinae	Philautus		cornutus	Horned Bubble-nest Frog	Philautus cornutus			Data Deficient (DD)	ID		4402	https://amphibiaweb.org/species/4402	
Anura	Rhacophoridae	Rhacophorinae	Philautus		davidlabangi						MY		7392	https://amphibiaweb.org/species/7392	
Anura	Rhacophoridae	Rhacophorinae	Philautus		disgregus		Philautus disgregus			Endangered (EN)	MY		4404	https://amphibiaweb.org/species/4404	
Anura	Rhacophoridae	Rhacophorinae	Philautus		dubius		Philautus dubius			Data Deficient (DD)	IN		4405	https://amphibiaweb.org/species/4405	
Anura	Rhacophoridae	Rhacophorinae	Philautus		erythrophthalmus		Philautus erythrophthalmus			Vulnerable (VU)	MY		6524	https://amphibiaweb.org/species/6524	
Anura	Rhacophoridae	Rhacophorinae	Philautus		everetti	Everett's Tree Frog	Rhacophorus everetti			Near Threatened (NT)	PH		4508	https://amphibiaweb.org/species/4508	
Anura	Rhacophoridae	Rhacophorinae	Philautus		garo		Philautus garo			Vulnerable (VU)	IN		4411	https://amphibiaweb.org/species/4411	
Anura	Rhacophoridae	Rhacophorinae	Philautus		gunungensis		Philautus gunungensis			Vulnerable (VU)	MY		6074	https://amphibiaweb.org/species/6074	
Anura	Rhacophoridae	Rhacophorinae	Philautus		hosii		Philautus hosii			Near Threatened (NT)	MY		4416	https://amphibiaweb.org/species/4416	
Anura	Rhacophoridae	Rhacophorinae	Philautus		ingeri		Philautus ingeri			Vulnerable (VU)	MY		4418	https://amphibiaweb.org/species/4418	
Anura	Rhacophoridae	Rhacophorinae	Philautus		jacobsoni		Philautus jacobsoni			Critically Endangered (CR)	ID		4419	https://amphibiaweb.org/species/4419	
Anura	Rhacophoridae	Rhacophorinae	Philautus		jerdonii		Philautus jerdonii			Data Deficient (DD)	BD,IN		4420	https://amphibiaweb.org/species/4420	
Anura	Rhacophoridae	Rhacophorinae	Philautus		juliandringi						MY		7493	https://amphibiaweb.org/species/7493	
Anura	Rhacophoridae	Rhacophorinae	Philautus		kakipanjang	Western long-legged Bush Frog					MY		8032	https://amphibiaweb.org/species/8032	
Anura	Rhacophoridae	Rhacophorinae	Philautus		kempiae		Philautus kempiae			Data Deficient (DD)	IN		4422	https://amphibiaweb.org/species/4422	
Anura	Rhacophoridae	Rhacophorinae	Philautus		kempii		Philautus kempii			Data Deficient (DD)	CN,IN		7367	https://amphibiaweb.org/species/7367	
Anura	Rhacophoridae	Rhacophorinae	Philautus		kerangae		Philautus kerangae			Endangered (EN)	MY		4423	https://amphibiaweb.org/species/4423	
Anura	Rhacophoridae	Rhacophorinae	Philautus		leitensis	Leyte Tree Frog	Philautus leitensis			Vulnerable (VU)	PH		4425	https://amphibiaweb.org/species/4425	
Anura	Rhacophoridae	Rhacophorinae	Philautus		longicrus		Philautus longicrus			Near Threatened (NT)	ID,MY,PH		6862	https://amphibiaweb.org/species/6862	
Anura	Rhacophoridae	Rhacophorinae	Philautus		macroscelis						MY		7753	https://amphibiaweb.org/species/7753	
Anura	Rhacophoridae	Rhacophorinae	Philautus		maosonensis		Philautus maosonensis			Data Deficient (DD)	VN		4429	https://amphibiaweb.org/species/4429	
Anura	Rhacophoridae	Rhacophorinae	Philautus		microdiscus		Philautus microdiscus			Data Deficient (DD)	IN		4433	https://amphibiaweb.org/species/4433	
Anura	Rhacophoridae	Rhacophorinae	Philautus		mjobergi		Philautus mjobergi			Near Threatened (NT)	MY		4435	https://amphibiaweb.org/species/4435	
Anura	Rhacophoridae	Rhacophorinae	Philautus		namdaphaensis		Philautus namdaphaensis			Data Deficient (DD)	IN		4436	https://amphibiaweb.org/species/4436	
Anura	Rhacophoridae	Rhacophorinae	Philautus		nephophilus						MY		8491	https://amphibiaweb.org/species/8491	
Anura	Rhacophoridae	Rhacophorinae	Philautus		nianeae						LA		8101	https://amphibiaweb.org/species/8101	
Anura	Rhacophoridae	Rhacophorinae	Philautus		pallidipes		Philautus pallidipes			Vulnerable (VU)	ID		4441	https://amphibiaweb.org/species/4441	
Anura	Rhacophoridae	Rhacophorinae	Philautus		petersi		Philautus petersi			Least Concern (LC)	ID,MY		4445	https://amphibiaweb.org/species/4445	
Anura	Rhacophoridae	Rhacophorinae	Philautus		poecilius	Mottled Tree Frog	Philautus poecilius			Vulnerable (VU)	PH		4447	https://amphibiaweb.org/species/4447	
Anura	Rhacophoridae	Rhacophorinae	Philautus		refugii		Philautus refugii			Vulnerable (VU)	MY		5782	https://amphibiaweb.org/species/5782	
Anura	Rhacophoridae	Rhacophorinae	Philautus		sanctisilvaticus		Philautus sanctisilvaticus			Critically Endangered (CR)	IN		5783	https://amphibiaweb.org/species/5783	
Anura	Rhacophoridae	Rhacophorinae	Philautus		saueri		Philautus saueri			Vulnerable (VU)	MY		5784	https://amphibiaweb.org/species/5784	
Anura	Rhacophoridae	Rhacophorinae	Philautus		schmackeri	Mindoro Tree Frog	Philautus schmackeri			Endangered (EN)	PH		4451	https://amphibiaweb.org/species/4451	
Anura	Rhacophoridae	Rhacophorinae	Philautus		similipalensis		Philautus similipalensis			Data Deficient (DD)	IN		6187	https://amphibiaweb.org/species/6187	
Anura	Rhacophoridae	Rhacophorinae	Philautus		similis		Philautus similis			Endangered (EN)	ID		4455	https://amphibiaweb.org/species/4455	
Anura	Rhacophoridae	Rhacophorinae	Philautus		surdus	Common Forest Tree Frog	Philautus surdus			Least Concern (LC)	PH		4457	https://amphibiaweb.org/species/4457	
Anura	Rhacophoridae	Rhacophorinae	Philautus		surrufus	Malindang Tree Frog	Philautus surrufus			Endangered (EN)	PH		4458	https://amphibiaweb.org/species/4458	
Anura	Rhacophoridae	Rhacophorinae	Philautus		tectus		Philautus tectus			Vulnerable (VU)	MY		4460	https://amphibiaweb.org/species/4460	
Anura	Rhacophoridae	Rhacophorinae	Philautus		tytthus		Philautus tytthus			Data Deficient (DD)	MM		4463	https://amphibiaweb.org/species/4463	
Anura	Rhacophoridae	Rhacophorinae	Philautus		umbra		Philautus umbra			Vulnerable (VU)	MY		4464	https://amphibiaweb.org/species/4464	
Anura	Rhacophoridae	Rhacophorinae	Philautus		vermiculatus		Philautus vermiculatus			Least Concern (LC)	MY		4466	https://amphibiaweb.org/species/4466	
Anura	Rhacophoridae	Rhacophorinae	Philautus		vittiger		Philautus vittiger			Data Deficient (DD)	ID		4467	https://amphibiaweb.org/species/4467	
Anura	Rhacophoridae	Rhacophorinae	Philautus		worcesteri	Smooth-Skinned Tree Frog	Philautus worcesteri			Vulnerable (VU)	PH		5785	https://amphibiaweb.org/species/5785	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		assamensis						IN		7319	https://amphibiaweb.org/species/7319	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		braueri						TW		7621	https://amphibiaweb.org/species/7621	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		chlorophthalmus		Polypedates chlorophthalmus			Data Deficient (DD)	MY		6706	https://amphibiaweb.org/species/6706	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		colletti		Polypedates colletti			Least Concern (LC)	ID,MY,TH,VN		4470	https://amphibiaweb.org/species/4470	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		cruciger	Common hour-glass tree frog	Polypedates cruciger			Least Concern (LC)	LK		4471	https://amphibiaweb.org/species/4471	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		discantus						MY,TH		8061	https://amphibiaweb.org/species/8061	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		hecticus	Samar Tree Frog	Polypedates hecticus			Data Deficient (DD)	PH		4476	https://amphibiaweb.org/species/4476	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		impresus						CN		7292	https://amphibiaweb.org/species/7292	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		insularis		Polypedates insularis			Endangered (EN)	IN		4478	https://amphibiaweb.org/species/4478	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		iskandari						ID		7675	https://amphibiaweb.org/species/7675	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		leucomystax	Common Tree Frog, Asian Brown Treefrog, Four-Lined Tree Frog, Golden Tree Frog	Polypedates leucomystax	Polypedates teraiensis		Least Concern (LC)	BD,IN,ID,JP,LA,MY,MM,PH,SG,TH,VN		4479	https://amphibiaweb.org/species/4479	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		macrotis	Brown-Striped Tree Frog	Polypedates macrotis			Least Concern (LC)	PH,MY,ID		4481	https://amphibiaweb.org/species/4481	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		maculatus	Chunam Tree Frog, Common Indian Tree Frog	Polypedates maculatus			Least Concern (LC)	BD,NP,LK,IN		4482	https://amphibiaweb.org/species/4482	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		megacephalus		Polypedates megacephalus			Least Concern (LC)	CN,GU,HK,IN,JP,MO,MM,TW,TH,VN	,JP,GU	4483	https://amphibiaweb.org/species/4483	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		mutus		Polypedates mutus			Least Concern (LC)	CN,MM,VN		4484	https://amphibiaweb.org/species/4484	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		occidentalis		Polypedates occidentalis			Data Deficient (DD)	IN		6797	https://amphibiaweb.org/species/6797	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		otilophus	File-Eared Tree Frog	Polypedates otilophus			Least Concern (LC)	MY,ID		4486	https://amphibiaweb.org/species/4486	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		pseudocruciger		Polypedates pseudocruciger			Least Concern (LC)	IN		5496	https://amphibiaweb.org/species/5496	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		pseudotilophus						ID		8286	https://amphibiaweb.org/species/8286	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		ranwellai	Ranwellage anga gas gemba (Sinhala), Ranwellavin mul marath tavalai (Tamil), Ranwella's spined tree frog (English)					LK		7911	https://amphibiaweb.org/species/7911	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		subansiriensis						IN		7320	https://amphibiaweb.org/species/7320	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		taeniatus		Polypedates taeniatus			Least Concern (LC)	BD,IN,NP		4488	https://amphibiaweb.org/species/4488	
Anura	Rhacophoridae	Rhacophorinae	Polypedates		teraiensis						BD,IN,MM,NP		8016	https://amphibiaweb.org/species/8016	This taxon is also treated as a subspecies of Polypedates leucomystax.  Status  as species unclear.
Anura	Rhacophoridae	Rhacophorinae	Polypedates		zed		Polypedates zed			Data Deficient (DD)	NP		4490	https://amphibiaweb.org/species/4490	
Anura	Rhacophoridae	Rhacophorinae	Pseudophilautus		abundus		Pseudophilautus abundus			Least Concern (LC)	LK		6503	https://amphibiaweb.org/species/6503	
Anura	Rhacophoridae	Rhacophorinae	Pseudophilautus		adspersus		Pseudophilautus adspersus			Extinct (EX)	LK		4385	https://amphibiaweb.org/species/4385	
Anura	Rhacophoridae	Rhacophorinae	Pseudophilautus		alto		Pseudophilautus alto			Endangered (EN)	LK		6491	https://amphibiaweb.org/species/6491	
Anura	Rhacophoridae	Rhacophorinae	Pseudophilautus		amboli		Pseudophilautus amboli			Critically Endangered (CR)	IN		7255	https://amphibiaweb.org/species/7255	
